Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Probability,Churn_Probability_Percent,Predicted_Churn,Risk_Level,Retention_Recommendation,Retention_Priority
41631-JAM,Male,26,Yes,Jammu & Kashmir,9,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.549999237060547,19.549999237060547,0.0,0,38.439998626708984,57.9900016784668,Churned,Competitor,Competitor made better offer,0.95,95.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
41644-RAJ,Female,27,No,Rajasthan,2,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.5,31.549999237060547,0.0,0,56.040000915527344,87.58999633789062,Churned,Dissatisfaction,Limited range of services,0.93,93.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
41646-HAR,Female,39,No,Haryana,0,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.05000305175781,811.6500244140625,0.0,0,139.77000427246094,951.4199829101562,Stayed,Others,Others,0.82,82.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
41647-UTT,Male,65,No,Uttar Pradesh,6,20,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.8499984741211,197.6999969482422,0.0,0,74.86000061035156,272.55999755859375,Churned,Competitor,Competitor had better devices,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
41652-JAM,Female,43,No,Jammu & Kashmir,13,28,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,799.6500244140625,0.0,0,56.29999923706055,855.9500122070312,Churned,Other,Don't know,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
41677-DEL,Male,60,Yes,Delhi,5,6,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.25,512.4500122070312,0.0,0,160.60000610351562,673.0499877929688,Churned,Competitor,Competitor made better offer,0.83,83.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
41692-KAR,Male,42,No,Karnataka,11,23,Deal 5,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.200000762939453,20.200000762939453,0.0,0,45.4900016784668,65.69000244140625,Churned,Competitor,Competitor made better offer,0.98,98.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
41725-RAJ,Female,58,Yes,Rajasthan,3,29,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,587.0999755859375,0.0,0,312.6199951171875,899.719970703125,Churned,Attitude,Attitude of support person,0.6,60.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
41760-KER,Male,42,No,Kerala,2,11,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.3499984741211,2317.10009765625,0.0,0,227.25999450683594,2544.360107421875,Churned,Price,Extra data charges,0.62,62.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
41762-RAJ,Female,30,Yes,Rajasthan,9,13,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.5999984741211,95.5999984741211,0.0,0,6.670000076293945,102.2699966430664,Churned,Other,Don't know,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
45654-PUN,Female,26,Yes,Punjab,7,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4000015258789,229.5500030517578,8.739999771118164,0,43.79999923706055,264.6099853515625,Churned,Dissatisfaction,Product dissatisfaction,0.93,93.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
45744-WES,Female,68,Yes,West Bengal,1,35,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8499984741211,5574.75,8.130000114440918,0,636.02001953125,6202.64013671875,Churned,Price,Price too high,0.57,57.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
45799-GUJ,Male,51,Yes,Gujarat,9,24,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.1500244140625,0.0,0,250.5800018310547,2135.72998046875,Stayed,Others,Others,0.58,58.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
45860-ODI,Female,38,Yes,Odisha,14,12,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.6500015258789,714.1500244140625,0.0,0,205.9199981689453,920.0700073242188,Churned,Competitor,Competitor made better offer,0.65,65.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
49430-WES,Female,44,No,West Bengal,15,30,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4000015258789,160.8000030517578,0.0,0,83.27999877929688,244.0800018310547,Churned,Price,Lack of affordable download/upload speed,0.8,80.0,1,High,Offer an incentive to move to a long-term contract. Key signals: month-to-month contract.,High
49504-UTT,Male,81,No,Uttar Pradesh,10,36,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5999984741211,3270.25,0.0,0,1455.300048828125,4725.5498046875,Stayed,Others,Others,0.78,78.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
49597-KAR,Female,57,Yes,Karnataka,4,14,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.05000305175781,3097.0,0.0,0,681.7000122070312,3778.699951171875,Stayed,Others,Others,0.5,50.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
49610-HAR,Female,30,Yes,Haryana,7,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.1500015258789,811.7999877929688,0.0,0,292.3999938964844,1104.199951171875,Churned,Attitude,Attitude of support person,0.5,50.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",Medium
49649-UTT,Male,69,Yes,Uttar Pradesh,8,15,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0.0,90,32.7599983215332,2833.010009765625,Churned,Dissatisfaction,Product dissatisfaction,0.58,58.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
54368-KAR,Female,66,No,Karnataka,11,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.94999694824219,78.94999694824219,0.0,0,23.959999084472656,102.91000366210938,Churned,Competitor,Competitor offered higher download speeds,0.99,99.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Offer a service review or upgrade consultation. Key signals: month-to-month contract, premium support not active, fiber service customer.",High
54407-WES,Male,59,Yes,West Bengal,5,29,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,62.04999923706055,62.04999923706055,0.0,10,47.83000183105469,119.87999725341797,Churned,Other,Moved,0.95,95.0,1,High,Offer an incentive to move to a long-term contract. Key signals: month-to-month contract.,High
54432-KAR,Female,55,Yes,Karnataka,4,32,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.900001525878906,238.5,0.0,0,70.80000305175781,309.29998779296875,Stayed,Others,Others,0.51,51.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",Medium
54463-JAM,Male,52,No,Jammu & Kashmir,6,7,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.05000305175781,80.05000305175781,0.0,0,39.790000915527344,119.83999633789062,Churned,Competitor,Competitor made better offer,1.0,100.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",High
54839-JAM,Female,57,No,Jammu & Kashmir,12,18,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8499984741211,523.5,0.0,0,235.9199981689453,759.4199829101562,Churned,Competitor,Competitor made better offer,0.66,66.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",Medium
54972-HAR,Female,73,Yes,Haryana,15,14,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9000015258789,3351.550048828125,33.72999954223633,0,1392.3199462890625,4710.14013671875,Churned,Attitude,Attitude of support person,0.56,56.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer a service review or upgrade consultation. Key signals: month-to-month contract, high monthly charge, fiber service customer.",Medium
58816-TAM,Female,70,Yes,Tamil Nadu,14,20,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.0999984741211,816.7999877929688,0.0,0,360.0,1176.800048828125,Stayed,Others,Others,0.87,87.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
58833-WES,Female,40,Yes,West Bengal,8,11,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.0,1145.3499755859375,0.0,0,86.79000091552734,1232.1400146484375,Churned,Competitor,Competitor offered more data,0.68,68.0,1,Medium,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer an early-tenure loyalty benefit. Key signals: month-to-month contract, high monthly charge, short customer tenure.",Medium
58840-ODI,Female,73,No,Odisha,15,13,None,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.200000762939453,25.200000762939453,0.0,0,0.0,25.200000762939453,Churned,Competitor,Competitor made better offer,0.96,96.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support | Evaluate eligibility for a value plan. Key signals: month-to-month contract, premium support not active, no value deal assigned.",High
58904-TAM,Male,75,Yes,Tamil Nadu,1,4,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.150001525878906,92.6500015258789,0.0,0,87.31999969482422,179.97000122070312,Churned,Attitude,Attitude of support person,0.94,94.0,1,High,"Offer an incentive to move to a long-term contract | Offer an early-tenure loyalty benefit | Offer priority/premium customer support. Key signals: month-to-month contract, short customer tenure, premium support not active.",High
58919-GUJ,Male,49,Yes,Gujarat,7,28,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.69999694824219,1566.75,0.0,0,151.8000030517578,1718.550048828125,Stayed,Others,Others,0.74,74.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
59292-AND,Male,54,Yes,Andhra Pradesh,6,27,None,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.899999618530273,59.04999923706055,0.0,0,0.0,59.04999923706055,Churned,Dissatisfaction,Network reliability,0.96,96.0,1,High,"Offer an incentive to move to a long-term contract | Evaluate eligibility for a value plan. Key signals: month-to-month contract, no value deal assigned.",High
59308-UTT,Female,73,Yes,Uttar Pradesh,7,20,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55000305175781,2510.199951171875,0.0,0,1066.22998046875,3576.429931640625,Churned,Dissatisfaction,Service dissatisfaction,0.74,74.0,1,High,"Offer an incentive to move to a long-term contract | Offer a personalized pricing or loyalty discount | Offer priority/premium customer support. Key signals: month-to-month contract, high monthly charge, premium support not active.",High
63902-KER,Female,71,Yes,Kerala,0,31,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.200000762939453,102.5,0.0,0,0.0,102.5,Churned,Dissatisfaction,Poor expertise of online support,0.7,70.0,1,High,"Offer an incentive to move to a long-term contract | Offer priority/premium customer support. Key signals: month-to-month contract, premium support not active.",High
63952-KER,Female,45,Yes,Kerala,5,16,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8499984741211,152.4499969482422,0.0,0,32.279998779296875,184.72999572753906,Churned,Dissatisfaction,Service dissatisfaction,0.95,95.0,1,High,"Offer an incentive to move to a long-term contract | Offer a service review or upgrade consultation. Key signals: month-to-month contract, fiber service customer.",High
